TrialNumber,Completed,Timestamp Before Black Screen,Black Screen Duration,Timestamp First Choice Shown,Timestamp First Decision,First Choice Reaction Time,First Choice,Common Transition,Second Stage,Timestamp Second Choice Shown,Timestamp Second Decision,Second Decision Reaction Time,Second Choice,Reward Probability,Reward,Timestamp End
100,yes,09/30/2021 12:26:27,00:00:02.2194020,09/30/2021 12:26:29,09/30/2021 12:26:30,00:00:00.9851030,First B,yes,Second 1,09/30/2021 12:26:32,09/30/2021 12:26:33,00:00:00.9708150,Second 1 B,70.0%,yes,09/30/2021 12:26:36
101,yes,09/30/2021 12:26:36,00:00:00.8886540,09/30/2021 12:26:37,09/30/2021 12:26:38,00:00:01.1449960,First B,yes,Second 1,09/30/2021 12:26:39,09/30/2021 12:26:40,00:00:01.0835220,Second 1 B,70.0%,no,09/30/2021 12:26:43
102,yes,09/30/2021 12:26:43,00:00:00.2558640,09/30/2021 12:26:44,09/30/2021 12:26:45,00:00:01.0300560,First B,yes,Second 1,09/30/2021 12:26:46,09/30/2021 12:26:47,00:00:00.8942670,Second 1 B,70.0%,yes,09/30/2021 12:26:50
103,yes,09/30/2021 12:26:50,00:00:00.7318400,09/30/2021 12:26:51,09/30/2021 12:26:52,00:00:00.9672080,First B,yes,Second 1,09/30/2021 12:26:53,09/30/2021 12:26:54,00:00:01.0482790,Second 1 B,70.0%,no,09/30/2021 12:26:57
104,yes,09/30/2021 12:26:57,00:00:02.5545710,09/30/2021 12:27:00,09/30/2021 12:27:01,00:00:01.0491250,First B,yes,Second 1,09/30/2021 12:27:03,09/30/2021 12:27:03,00:00:00.9177430,Second 1 B,70.0%,yes,09/30/2021 12:27:06
105,yes,09/30/2021 12:27:06,00:00:00.9493520,09/30/2021 12:27:07,09/30/2021 12:27:08,00:00:00.9828540,First B,yes,Second 1,09/30/2021 12:27:10,09/30/2021 12:27:11,00:00:00.9827120,Second 1 B,70.0%,no,09/30/2021 12:27:14
106,yes,09/30/2021 12:27:14,00:00:01.3377410,09/30/2021 12:27:15,09/30/2021 12:27:16,00:00:01.1632260,First B,yes,Second 1,09/30/2021 12:27:18,09/30/2021 12:27:19,00:00:00.9652750,Second 1 B,70.0%,yes,09/30/2021 12:27:22
107,yes,09/30/2021 12:27:22,00:00:01.2227710,09/30/2021 12:27:23,09/30/2021 12:27:24,00:00:01.0268780,First B,no,Second 2,09/30/2021 12:27:26,09/30/2021 12:27:27,00:00:01.1131900,Second 2 B,30.0%,no,09/30/2021 12:27:30
108,yes,09/30/2021 12:27:30,00:00:00.5186890,09/30/2021 12:27:30,09/30/2021 12:27:31,00:00:01.1468730,First B,yes,Second 1,09/30/2021 12:27:33,09/30/2021 12:27:34,00:00:01.1333500,Second 1 B,70.0%,yes,09/30/2021 12:27:37
109,yes,09/30/2021 12:27:37,00:00:02.5701080,09/30/2021 12:27:40,09/30/2021 12:27:41,00:00:01.0860130,First B,yes,Second 1,09/30/2021 12:27:42,09/30/2021 12:27:43,00:00:00.9159840,Second 1 B,70.0%,no,09/30/2021 12:27:46
110,yes,09/30/2021 12:27:46,00:00:01.5730450,09/30/2021 12:27:48,09/30/2021 12:27:49,00:00:01.0665840,First B,yes,Second 1,09/30/2021 12:27:50,09/30/2021 12:27:52,00:00:01.2662500,Second 1 B,70.0%,yes,09/30/2021 12:27:55
111,yes,09/30/2021 12:27:55,00:00:01.2829360,09/30/2021 12:27:56,09/30/2021 12:27:57,00:00:01.5197880,First B,no,Second 2,09/30/2021 12:27:59,09/30/2021 12:27:59,00:00:00.2971390,Second 2 A,30.0%,no,09/30/2021 12:28:02
112,yes,09/30/2021 12:28:02,00:00:00.7402860,09/30/2021 12:28:03,09/30/2021 12:28:04,00:00:00.9117730,First B,no,Second 2,09/30/2021 12:28:05,09/30/2021 12:28:07,00:00:01.4315570,Second 2 B,30.0%,yes,09/30/2021 12:28:10
113,yes,09/30/2021 12:28:10,00:00:03.2087540,09/30/2021 12:28:13,09/30/2021 12:28:14,00:00:00.8144040,First B,no,Second 2,09/30/2021 12:28:15,09/30/2021 12:28:17,00:00:01.3540730,Second 2 B,30.0%,yes,09/30/2021 12:28:20
114,yes,09/30/2021 12:28:20,00:00:00.1400520,09/30/2021 12:28:20,09/30/2021 12:28:21,00:00:01.1141930,First B,yes,Second 1,09/30/2021 12:28:22,09/30/2021 12:28:23,00:00:00.7995530,Second 1 B,70.0%,yes,09/30/2021 12:28:26
115,yes,09/30/2021 12:28:26,00:00:06.4846860,09/30/2021 12:28:33,09/30/2021 12:28:34,00:00:00.9106780,First B,yes,Second 1,09/30/2021 12:28:35,09/30/2021 12:28:36,00:00:00.6845010,Second 1 B,70.0%,no,09/30/2021 12:28:39
116,yes,09/30/2021 12:28:39,00:00:02.3912130,09/30/2021 12:28:41,09/30/2021 12:28:42,00:00:00.8267600,First B,yes,Second 1,09/30/2021 12:28:44,09/30/2021 12:28:44,00:00:00.6298090,Second 1 B,70.0%,yes,09/30/2021 12:28:47
117,yes,09/30/2021 12:28:47,00:00:00.2854350,09/30/2021 12:28:48,09/30/2021 12:28:48,00:00:00.8992830,First B,no,Second 2,09/30/2021 12:28:50,09/30/2021 12:28:51,00:00:01.1663150,Second 2 B,30.0%,no,09/30/2021 12:28:54
118,yes,09/30/2021 12:28:54,00:00:03.2265800,09/30/2021 12:28:57,09/30/2021 12:28:58,00:00:00.8972440,First B,no,Second 2,09/30/2021 12:29:00,09/30/2021 12:29:01,00:00:01.2488000,Second 2 A,30.0%,no,09/30/2021 12:29:04
119,yes,09/30/2021 12:29:04,00:00:01.3227680,09/30/2021 12:29:05,09/30/2021 12:29:06,00:00:00.8366540,First B,yes,Second 1,09/30/2021 12:29:08,09/30/2021 12:29:09,00:00:00.9645290,Second 1 B,70.0%,no,09/30/2021 12:29:12
120,yes,09/30/2021 12:29:12,00:00:01.6495820,09/30/2021 12:29:13,09/30/2021 12:29:15,00:00:01.3507440,First B,no,Second 2,09/30/2021 12:29:16,09/30/2021 12:29:17,00:00:01.1603230,Second 2 A,30.0%,no,09/30/2021 12:29:20
121,yes,09/30/2021 12:29:20,00:00:00.1340690,09/30/2021 12:29:20,09/30/2021 12:29:22,00:00:01.1168570,First B,yes,Second 1,09/30/2021 12:29:23,09/30/2021 12:29:24,00:00:00.5763350,Second 1 A,30.0%,no,09/30/2021 12:29:27
122,yes,09/30/2021 12:29:27,00:00:01.1346540,09/30/2021 12:29:28,09/30/2021 12:29:29,00:00:01.0986940,First B,yes,Second 1,09/30/2021 12:29:30,09/30/2021 12:29:31,00:00:01.0113750,Second 1 B,70.0%,yes,09/30/2021 12:29:34
123,yes,09/30/2021 12:29:34,00:00:03.5426720,09/30/2021 12:29:38,09/30/2021 12:29:39,00:00:01.3132460,First B,yes,Second 1,09/30/2021 12:29:41,09/30/2021 12:29:42,00:00:00.8470070,Second 1 B,70.0%,no,09/30/2021 12:29:45
124,yes,09/30/2021 12:29:45,00:00:00.6520280,09/30/2021 12:29:45,09/30/2021 12:29:46,00:00:00.8308800,First B,yes,Second 1,09/30/2021 12:29:48,09/30/2021 12:29:48,00:00:00.6145740,Second 1 B,70.0%,no,09/30/2021 12:29:51
125,yes,09/30/2021 12:29:51,00:00:01.1216430,09/30/2021 12:29:52,09/30/2021 12:29:54,00:00:01.3128260,First B,yes,Second 1,09/30/2021 12:29:55,09/30/2021 12:29:57,00:00:01.3534060,Second 1 B,70.0%,no,09/30/2021 12:30:00
126,yes,09/30/2021 12:30:00,00:00:07.4156430,09/30/2021 12:30:07,09/30/2021 12:30:08,00:00:01.4851680,First B,yes,Second 1,09/30/2021 12:30:10,09/30/2021 12:30:11,00:00:01.3675930,Second 1 B,70.0%,yes,09/30/2021 12:30:14
127,yes,09/30/2021 12:30:14,00:00:02.2903720,09/30/2021 12:30:17,09/30/2021 12:30:18,00:00:01.4470700,First B,no,Second 2,09/30/2021 12:30:20,09/30/2021 12:30:21,00:00:01.3322500,Second 2 A,30.0%,yes,09/30/2021 12:30:24
128,yes,09/30/2021 12:30:24,00:00:03.6778130,09/30/2021 12:30:28,09/30/2021 12:30:29,00:00:01.4822630,First B,yes,Second 1,09/30/2021 12:30:31,09/30/2021 12:30:32,00:00:01.3878860,Second 1 B,70.0%,yes,09/30/2021 12:30:35
129,yes,09/30/2021 12:30:35,00:00:01.7413200,09/30/2021 12:30:37,09/30/2021 12:30:38,00:00:01.4967730,First B,yes,Second 1,09/30/2021 12:30:40,09/30/2021 12:30:41,00:00:01.3178320,Second 1 B,70.0%,yes,09/30/2021 12:30:44
130,yes,09/30/2021 12:30:44,00:00:05.2084520,09/30/2021 12:30:49,09/30/2021 12:30:51,00:00:01.3685530,First B,yes,Second 1,09/30/2021 12:30:52,09/30/2021 12:30:54,00:00:01.3705740,Second 1 B,70.0%,yes,09/30/2021 12:30:57
131,yes,09/30/2021 12:30:57,00:00:04.3303270,09/30/2021 12:31:01,09/30/2021 12:31:02,00:00:01.5491370,First B,no,Second 2,09/30/2021 12:31:04,09/30/2021 12:31:05,00:00:01.4141510,Second 2 A,30.0%,no,09/30/2021 12:31:08
132,yes,09/30/2021 12:31:08,00:00:03.7441690,09/30/2021 12:31:12,09/30/2021 12:31:13,00:00:01.2830930,First B,yes,Second 1,09/30/2021 12:31:15,09/30/2021 12:31:16,00:00:01.3529060,Second 1 B,70.0%,yes,09/30/2021 12:31:19
133,no,09/30/2021 12:31:19,00:00:00.8190790,09/30/2021 12:31:20,,,,,,,,,,,,09/30/2021 12:31:22
134,yes,09/30/2021 12:31:22,00:00:01.4811930,09/30/2021 12:31:24,09/30/2021 12:31:25,00:00:01.0663140,First B,yes,Second 1,09/30/2021 12:31:26,09/30/2021 12:31:27,00:00:01.3159720,Second 1 B,70.0%,yes,09/30/2021 12:31:30
135,yes,09/30/2021 12:31:30,00:00:00.3001550,09/30/2021 12:31:31,09/30/2021 12:31:32,00:00:01.4643670,First B,yes,Second 1,09/30/2021 12:31:34,09/30/2021 12:31:35,00:00:01.3364610,Second 1 B,70.0%,yes,09/30/2021 12:31:38
136,yes,09/30/2021 12:31:38,00:00:00.9659140,09/30/2021 12:31:39,09/30/2021 12:31:40,00:00:01.4823180,First B,yes,Second 1,09/30/2021 12:31:42,09/30/2021 12:31:43,00:00:01.2457010,Second 1 B,70.0%,yes,09/30/2021 12:31:46
137,yes,09/30/2021 12:31:46,00:00:00.4552750,09/30/2021 12:31:47,09/30/2021 12:31:48,00:00:01.3765600,First B,yes,Second 1,09/30/2021 12:31:50,09/30/2021 12:31:51,00:00:01.3689110,Second 1 B,70.0%,yes,09/30/2021 12:31:54
138,yes,09/30/2021 12:31:54,00:00:02.5442050,09/30/2021 12:31:57,09/30/2021 12:31:58,00:00:01.4378830,First B,yes,Second 1,09/30/2021 12:31:59,09/30/2021 12:32:01,00:00:01.1451080,Second 1 B,70.0%,no,09/30/2021 12:32:04
139,yes,09/30/2021 12:32:04,00:00:01.0542530,09/30/2021 12:32:05,09/30/2021 12:32:06,00:00:01.1155720,First B,yes,Second 1,09/30/2021 12:32:07,09/30/2021 12:32:08,00:00:01.0820440,Second 1 B,70.0%,yes,09/30/2021 12:32:11
140,yes,09/30/2021 12:32:11,00:00:02.1011000,09/30/2021 12:32:14,09/30/2021 12:32:15,00:00:01.5000040,First B,yes,Second 1,09/30/2021 12:32:17,09/30/2021 12:32:18,00:00:01.3634110,Second 1 B,70.0%,yes,09/30/2021 12:32:21
141,yes,09/30/2021 12:32:21,00:00:00.0341900,09/30/2021 12:32:21,09/30/2021 12:32:22,00:00:01.0459920,First B,no,Second 2,09/30/2021 12:32:23,09/30/2021 12:32:25,00:00:01.3733850,Second 2 B,30.0%,yes,09/30/2021 12:32:28
142,yes,09/30/2021 12:32:28,00:00:02.1872220,09/30/2021 12:32:30,09/30/2021 12:32:31,00:00:01.2974530,First B,yes,Second 1,09/30/2021 12:32:33,09/30/2021 12:32:34,00:00:00.9614590,Second 1 B,70.0%,yes,09/30/2021 12:32:37
143,yes,09/30/2021 12:32:37,00:00:03.8747690,09/30/2021 12:32:41,09/30/2021 12:32:42,00:00:01.5812510,First B,no,Second 2,09/30/2021 12:32:44,09/30/2021 12:32:45,00:00:01.4336130,Second 2 B,30.0%,yes,09/30/2021 12:32:48
144,yes,09/30/2021 12:32:48,00:00:01.1021710,09/30/2021 12:32:49,09/30/2021 12:32:51,00:00:01.4702160,First B,yes,Second 1,09/30/2021 12:32:52,09/30/2021 12:32:54,00:00:01.1898850,Second 1 B,70.0%,yes,09/30/2021 12:32:57
145,yes,09/30/2021 12:32:57,00:00:06.2466590,09/30/2021 12:33:03,09/30/2021 12:33:04,00:00:01.3836800,First B,yes,Second 1,09/30/2021 12:33:06,09/30/2021 12:33:07,00:00:01.3157050,Second 1 B,70.0%,no,09/30/2021 12:33:10
146,yes,09/30/2021 12:33:10,00:00:02.9520260,09/30/2021 12:33:13,09/30/2021 12:33:14,00:00:01.2980010,First B,no,Second 2,09/30/2021 12:33:16,09/30/2021 12:33:17,00:00:01.3319650,Second 2 B,30.0%,no,09/30/2021 12:33:20
147,yes,09/30/2021 12:33:20,00:00:01.3896220,09/30/2021 12:33:21,09/30/2021 12:33:23,00:00:01.1829960,First B,yes,Second 1,09/30/2021 12:33:24,09/30/2021 12:33:26,00:00:01.3531530,Second 1 B,70.0%,no,09/30/2021 12:33:29
148,yes,09/30/2021 12:33:29,00:00:00.3672790,09/30/2021 12:33:29,09/30/2021 12:33:30,00:00:01.3125440,First B,no,Second 2,09/30/2021 12:33:32,09/30/2021 12:33:33,00:00:01.1820690,Second 2 B,30.0%,no,09/30/2021 12:33:36
149,yes,09/30/2021 12:33:36,00:00:01.1829510,09/30/2021 12:33:37,09/30/2021 12:33:38,00:00:01.3833430,First B,yes,Second 1,09/30/2021 12:33:40,09/30/2021 12:33:41,00:00:01.2844180,Second 1 B,70.0%,yes,09/30/2021 12:33:44
150,yes,09/30/2021 12:33:44,00:00:02.8208450,09/30/2021 12:33:47,09/30/2021 12:33:49,00:00:01.5511280,First B,no,Second 2,09/30/2021 12:33:50,09/30/2021 12:33:51,00:00:01.2981930,Second 2 A,30.0%,no,09/30/2021 12:33:54
151,yes,09/30/2021 12:33:54,00:00:00.9873640,09/30/2021 12:33:55,09/30/2021 12:33:57,00:00:01.3138760,First B,no,Second 2,09/30/2021 12:33:58,09/30/2021 12:33:59,00:00:01.1993230,Second 2 B,30.0%,no,09/30/2021 12:34:02
152,yes,09/30/2021 12:34:02,00:00:00.8059220,09/30/2021 12:34:03,09/30/2021 12:34:04,00:00:00.9828180,First B,no,Second 2,09/30/2021 12:34:06,09/30/2021 12:34:07,00:00:01.2863670,Second 2 B,30.0%,no,09/30/2021 12:34:10
153,yes,09/30/2021 12:34:10,00:00:00.5506000,09/30/2021 12:34:11,09/30/2021 12:34:12,00:00:00.9657020,First A,yes,Second 2,09/30/2021 12:34:13,09/30/2021 12:34:14,00:00:01.1435990,Second 2 B,30.0%,yes,09/30/2021 12:34:17
154,yes,09/30/2021 12:34:17,00:00:02.7403270,09/30/2021 12:34:20,09/30/2021 12:34:21,00:00:00.9988890,First A,yes,Second 2,09/30/2021 12:34:22,09/30/2021 12:34:23,00:00:00.9329210,Second 2 B,30.0%,yes,09/30/2021 12:34:26
155,yes,09/30/2021 12:34:26,00:00:00.3362620,09/30/2021 12:34:27,09/30/2021 12:34:28,00:00:00.8488640,First A,no,Second 1,09/30/2021 12:34:29,09/30/2021 12:34:31,00:00:01.5993450,Second 1 A,30.0%,no,09/30/2021 12:34:34
156,yes,09/30/2021 12:34:34,00:00:01.3384770,09/30/2021 12:34:35,09/30/2021 12:34:36,00:00:00.8978050,First A,yes,Second 2,09/30/2021 12:34:37,09/30/2021 12:34:39,00:00:01.4152420,Second 2 B,30.0%,no,09/30/2021 12:34:42
157,yes,09/30/2021 12:34:42,00:00:05.4931340,09/30/2021 12:34:47,09/30/2021 12:34:48,00:00:01.0542610,First A,no,Second 1,09/30/2021 12:34:50,09/30/2021 12:34:52,00:00:01.7516300,Second 1 A,30.0%,no,09/30/2021 12:34:55
158,yes,09/30/2021 12:34:55,00:00:01.6394230,09/30/2021 12:34:56,09/30/2021 12:34:57,00:00:00.9961980,First A,yes,Second 2,09/30/2021 12:34:59,09/30/2021 12:35:00,00:00:01.2331000,Second 2 B,30.0%,yes,09/30/2021 12:35:03
159,yes,09/30/2021 12:35:03,00:00:03.0393860,09/30/2021 12:35:06,09/30/2021 12:35:07,00:00:01.1834200,First B,no,Second 2,09/30/2021 12:35:09,09/30/2021 12:35:10,00:00:01.5122710,Second 2 B,30.0%,yes,09/30/2021 12:35:13
160,yes,09/30/2021 12:35:13,00:00:00.1193080,09/30/2021 12:35:13,09/30/2021 12:35:14,00:00:00.9967700,First B,yes,Second 1,09/30/2021 12:35:16,09/30/2021 12:35:17,00:00:00.7313350,Second 1 B,70.0%,yes,09/30/2021 12:35:20
161,yes,09/30/2021 12:35:20,00:00:02.5059390,09/30/2021 12:35:22,09/30/2021 12:35:23,00:00:00.9633650,First B,no,Second 2,09/30/2021 12:35:25,09/30/2021 12:35:26,00:00:01.1660900,Second 2 B,30.0%,no,09/30/2021 12:35:29
162,yes,09/30/2021 12:35:29,00:00:02.1508640,09/30/2021 12:35:31,09/30/2021 12:35:32,00:00:01.1844950,First B,no,Second 2,09/30/2021 12:35:34,09/30/2021 12:35:35,00:00:01.3504770,Second 2 B,30.0%,yes,09/30/2021 12:35:38
163,yes,09/30/2021 12:35:38,00:00:07.8665540,09/30/2021 12:35:46,09/30/2021 12:35:47,00:00:01.0198150,First B,yes,Second 1,09/30/2021 12:35:48,09/30/2021 12:35:50,00:00:01.1142880,Second 1 B,70.0%,yes,09/30/2021 12:35:53
164,yes,09/30/2021 12:35:53,00:00:03.9578240,09/30/2021 12:35:57,09/30/2021 12:35:58,00:00:01.1312080,First B,yes,Second 1,09/30/2021 12:35:59,09/30/2021 12:36:00,00:00:00.7105340,Second 1 B,70.0%,yes,09/30/2021 12:36:03
165,yes,09/30/2021 12:36:03,00:00:00.2308990,09/30/2021 12:36:03,09/30/2021 12:36:04,00:00:00.8006070,First B,no,Second 2,09/30/2021 12:36:05,09/30/2021 12:36:07,00:00:01.2452980,Second 2 B,30.0%,yes,09/30/2021 12:36:10
166,yes,09/30/2021 12:36:10,00:00:06.5751660,09/30/2021 12:36:16,09/30/2021 12:36:18,00:00:01.2416630,First B,no,Second 2,09/30/2021 12:36:19,09/30/2021 12:36:21,00:00:01.4976500,Second 2 B,30.0%,no,09/30/2021 12:36:24
167,yes,09/30/2021 12:36:24,00:00:02.8933980,09/30/2021 12:36:26,09/30/2021 12:36:28,00:00:01.5167770,First B,yes,Second 1,09/30/2021 12:36:29,09/30/2021 12:36:30,00:00:00.8642990,Second 1 B,70.0%,yes,09/30/2021 12:36:33
168,yes,09/30/2021 12:36:33,00:00:01.5409550,09/30/2021 12:36:35,09/30/2021 12:36:36,00:00:01.5144110,First B,yes,Second 1,09/30/2021 12:36:38,09/30/2021 12:36:39,00:00:01.1986130,Second 1 B,70.0%,no,09/30/2021 12:36:42
169,yes,09/30/2021 12:36:42,00:00:00.3520700,09/30/2021 12:36:42,09/30/2021 12:36:43,00:00:00.9994300,First B,yes,Second 1,09/30/2021 12:36:45,09/30/2021 12:36:46,00:00:00.8362420,Second 1 B,70.0%,yes,09/30/2021 12:36:49
170,yes,09/30/2021 12:36:49,00:00:06.3591010,09/30/2021 12:36:55,09/30/2021 12:36:56,00:00:01.2018360,First B,no,Second 2,09/30/2021 12:36:58,09/30/2021 12:36:59,00:00:01.0309650,Second 2 B,30.0%,no,09/30/2021 12:37:02
171,yes,09/30/2021 12:37:02,00:00:01.2063310,09/30/2021 12:37:03,09/30/2021 12:37:04,00:00:01.0945960,First B,no,Second 2,09/30/2021 12:37:06,09/30/2021 12:37:07,00:00:00.8688430,Second 2 B,30.0%,no,09/30/2021 12:37:10
172,yes,09/30/2021 12:37:10,00:00:01.7548910,09/30/2021 12:37:11,09/30/2021 12:37:12,00:00:00.9810270,First B,no,Second 2,09/30/2021 12:37:14,09/30/2021 12:37:15,00:00:01.0130860,Second 2 B,30.0%,yes,09/30/2021 12:37:18
173,yes,09/30/2021 12:37:18,00:00:02.6030110,09/30/2021 12:37:20,09/30/2021 12:37:21,00:00:00.7834700,First B,yes,Second 1,09/30/2021 12:37:23,09/30/2021 12:37:24,00:00:00.8114390,Second 1 B,70.0%,yes,09/30/2021 12:37:27
174,yes,09/30/2021 12:37:27,00:00:02.8232010,09/30/2021 12:37:29,09/30/2021 12:37:30,00:00:00.9503700,First B,yes,Second 1,09/30/2021 12:37:32,09/30/2021 12:37:33,00:00:00.8997170,Second 1 B,70.0%,yes,09/30/2021 12:37:36
175,yes,09/30/2021 12:37:36,00:00:00.3719010,09/30/2021 12:37:36,09/30/2021 12:37:37,00:00:00.7127560,First B,no,Second 2,09/30/2021 12:37:38,09/30/2021 12:37:39,00:00:00.7889540,Second 2 B,30.0%,no,09/30/2021 12:37:42
176,yes,09/30/2021 12:37:42,00:00:01.9735110,09/30/2021 12:37:44,09/30/2021 12:37:45,00:00:00.7517480,First B,yes,Second 1,09/30/2021 12:37:46,09/30/2021 12:37:47,00:00:00.9855470,Second 1 B,70.0%,yes,09/30/2021 12:37:50
177,yes,09/30/2021 12:37:50,00:00:00.8350240,09/30/2021 12:37:51,09/30/2021 12:37:52,00:00:00.8639140,First B,yes,Second 1,09/30/2021 12:37:54,09/30/2021 12:37:54,00:00:00.9656310,Second 1 B,70.0%,yes,09/30/2021 12:37:57
178,yes,09/30/2021 12:37:57,00:00:00.7518740,09/30/2021 12:37:58,09/30/2021 12:37:59,00:00:00.9010680,First B,no,Second 2,09/30/2021 12:38:01,09/30/2021 12:38:02,00:00:00.8971820,Second 2 B,30.0%,no,09/30/2021 12:38:05
179,yes,09/30/2021 12:38:05,00:00:02.4902990,09/30/2021 12:38:07,09/30/2021 12:38:08,00:00:00.7176230,First B,yes,Second 1,09/30/2021 12:38:09,09/30/2021 12:38:10,00:00:00.8790420,Second 1 B,70.0%,yes,09/30/2021 12:38:13
180,yes,09/30/2021 12:38:13,00:00:06.1462870,09/30/2021 12:38:19,09/30/2021 12:38:20,00:00:00.9763500,First B,no,Second 2,09/30/2021 12:38:22,09/30/2021 12:38:23,00:00:01.0361320,Second 2 B,30.0%,yes,09/30/2021 12:38:26
181,yes,09/30/2021 12:38:26,00:00:00.4701790,09/30/2021 12:38:26,09/30/2021 12:38:28,00:00:01.2982740,First B,yes,Second 1,09/30/2021 12:38:29,09/30/2021 12:38:30,00:00:01.2832360,Second 1 B,70.0%,yes,09/30/2021 12:38:33
182,yes,09/30/2021 12:38:33,00:00:01.8209660,09/30/2021 12:38:35,09/30/2021 12:38:36,00:00:00.9664070,First B,yes,Second 1,09/30/2021 12:38:38,09/30/2021 12:38:39,00:00:00.8288480,Second 1 B,70.0%,yes,09/30/2021 12:38:42
183,yes,09/30/2021 12:38:42,00:00:00.5529040,09/30/2021 12:38:42,09/30/2021 12:38:43,00:00:00.9653540,First B,yes,Second 1,09/30/2021 12:38:45,09/30/2021 12:38:45,00:00:00.7841410,Second 1 B,70.0%,yes,09/30/2021 12:38:48
184,yes,09/30/2021 12:38:48,00:00:05.4975710,09/30/2021 12:38:54,09/30/2021 12:38:55,00:00:00.8471080,First B,yes,Second 1,09/30/2021 12:38:56,09/30/2021 12:38:57,00:00:00.8325990,Second 1 B,70.0%,yes,09/30/2021 12:39:00
185,yes,09/30/2021 12:39:00,00:00:04.8618690,09/30/2021 12:39:05,09/30/2021 12:39:06,00:00:00.7312880,First B,yes,Second 1,09/30/2021 12:39:07,09/30/2021 12:39:08,00:00:01.0458450,Second 1 B,70.0%,yes,09/30/2021 12:39:11
186,yes,09/30/2021 12:39:11,00:00:01.4388790,09/30/2021 12:39:13,09/30/2021 12:39:13,00:00:00.7481750,First B,yes,Second 1,09/30/2021 12:39:15,09/30/2021 12:39:16,00:00:00.7033850,Second 1 B,70.0%,no,09/30/2021 12:39:19
187,yes,09/30/2021 12:39:19,00:00:01.6375960,09/30/2021 12:39:20,09/30/2021 12:39:21,00:00:00.8157610,First B,yes,Second 1,09/30/2021 12:39:23,09/30/2021 12:39:23,00:00:00.8316680,Second 1 B,70.0%,yes,09/30/2021 12:39:26
188,yes,09/30/2021 12:39:26,00:00:00.7891560,09/30/2021 12:39:27,09/30/2021 12:39:28,00:00:00.7913440,First B,yes,Second 1,09/30/2021 12:39:29,09/30/2021 12:39:30,00:00:00.6980980,Second 1 B,70.0%,yes,09/30/2021 12:39:33
189,yes,09/30/2021 12:39:33,00:00:00.6855150,09/30/2021 12:39:34,09/30/2021 12:39:35,00:00:00.8290920,First B,yes,Second 1,09/30/2021 12:39:36,09/30/2021 12:39:37,00:00:00.8141820,Second 1 B,70.0%,no,09/30/2021 12:39:40
190,yes,09/30/2021 12:39:40,00:00:06.1611910,09/30/2021 12:39:46,09/30/2021 12:39:47,00:00:00.7334630,First B,yes,Second 1,09/30/2021 12:39:48,09/30/2021 12:39:49,00:00:00.9982460,Second 1 B,70.0%,yes,09/30/2021 12:39:52
191,yes,09/30/2021 12:39:52,00:00:01.2362940,09/30/2021 12:39:54,09/30/2021 12:39:55,00:00:01.5172000,First B,yes,Second 1,09/30/2021 12:39:57,09/30/2021 12:39:57,00:00:00.7300630,Second 1 B,70.0%,yes,09/30/2021 12:40:00
192,yes,09/30/2021 12:40:00,00:00:00.7033190,09/30/2021 12:40:01,09/30/2021 12:40:02,00:00:00.9678080,First B,yes,Second 1,09/30/2021 12:40:04,09/30/2021 12:40:04,00:00:00.7916160,Second 1 B,70.0%,yes,09/30/2021 12:40:07
193,yes,09/30/2021 12:40:07,00:00:01.2853250,09/30/2021 12:40:09,09/30/2021 12:40:10,00:00:00.8491490,First B,no,Second 2,09/30/2021 12:40:11,09/30/2021 12:40:12,00:00:01.1780120,Second 2 B,30.0%,no,09/30/2021 12:40:15
194,yes,09/30/2021 12:40:15,00:00:01.2809200,09/30/2021 12:40:17,09/30/2021 12:40:17,00:00:00.8016790,First B,no,Second 2,09/30/2021 12:40:19,09/30/2021 12:40:20,00:00:01.6382360,Second 2 B,30.0%,no,09/30/2021 12:40:24
195,yes,09/30/2021 12:40:24,00:00:01.2400990,09/30/2021 12:40:25,09/30/2021 12:40:26,00:00:00.7798630,First B,yes,Second 1,09/30/2021 12:40:27,09/30/2021 12:40:28,00:00:00.7630530,Second 1 B,70.0%,yes,09/30/2021 12:40:31
196,yes,09/30/2021 12:40:31,00:00:04.5625590,09/30/2021 12:40:35,09/30/2021 12:40:36,00:00:00.7958100,First B,no,Second 2,09/30/2021 12:40:38,09/30/2021 12:40:38,00:00:00.8124850,Second 2 B,30.0%,no,09/30/2021 12:40:41
197,yes,09/30/2021 12:40:41,00:00:00.8498350,09/30/2021 12:40:42,09/30/2021 12:40:43,00:00:00.8863890,First B,yes,Second 1,09/30/2021 12:40:45,09/30/2021 12:40:46,00:00:01.1376060,Second 1 B,70.0%,yes,09/30/2021 12:40:49
198,yes,09/30/2021 12:40:49,00:00:03.0430290,09/30/2021 12:40:52,09/30/2021 12:40:53,00:00:01.1788820,First B,yes,Second 1,09/30/2021 12:40:55,09/30/2021 12:40:56,00:00:01.0991370,Second 1 B,70.0%,yes,09/30/2021 12:40:59
199,yes,09/30/2021 12:40:59,00:00:03.1309690,09/30/2021 12:41:02,09/30/2021 12:41:03,00:00:00.7836680,First B,yes,Second 1,09/30/2021 12:41:04,09/30/2021 12:41:05,00:00:00.8655740,Second 1 B,70.0%,yes,09/30/2021 12:41:08
