TrialNumber,Completed,Timestamp Before Black Screen,Black Screen Duration,Timestamp First Choice Shown,Timestamp First Decision,First Choice Reaction Time,First Choice,Common Transition,Second Stage,Timestamp Second Choice Shown,Timestamp Second Decision,Second Decision Reaction Time,Second Choice,Reward Probability,Reward,Timestamp End
104,yes,10/02/2021 16:16:21,00:00:00.0645410,10/02/2021 16:16:21,10/02/2021 16:16:22,00:00:01.3176460,First A,yes,Second 2,10/02/2021 16:16:24,10/02/2021 16:16:25,00:00:01.1987470,Second 2 B,70.0%,yes,10/02/2021 16:16:28
105,yes,10/02/2021 16:16:28,00:00:00.6960170,10/02/2021 16:16:29,10/02/2021 16:16:30,00:00:01.1693010,First A,no,Second 1,10/02/2021 16:16:32,10/02/2021 16:16:33,00:00:01.2338240,Second 1 A,30.0%,yes,10/02/2021 16:16:36
106,yes,10/02/2021 16:16:36,00:00:00.2939730,10/02/2021 16:16:36,10/02/2021 16:16:37,00:00:01.3526740,First A,yes,Second 2,10/02/2021 16:16:39,10/02/2021 16:16:40,00:00:01.1497280,Second 2 B,70.0%,no,10/02/2021 16:16:43
107,yes,10/02/2021 16:16:43,00:00:00.4568130,10/02/2021 16:16:44,10/02/2021 16:16:45,00:00:01.1572390,First A,yes,Second 2,10/02/2021 16:16:46,10/02/2021 16:16:47,00:00:01.1809680,Second 2 B,70.0%,no,10/02/2021 16:16:50
108,yes,10/02/2021 16:16:50,00:00:00.0523880,10/02/2021 16:16:50,10/02/2021 16:16:52,00:00:01.1304300,First A,yes,Second 2,10/02/2021 16:16:53,10/02/2021 16:16:54,00:00:01.1479740,Second 2 B,70.0%,yes,10/02/2021 16:16:57
109,yes,10/02/2021 16:16:57,00:00:02.6391710,10/02/2021 16:17:00,10/02/2021 16:17:01,00:00:01.1822520,First A,yes,Second 2,10/02/2021 16:17:03,10/02/2021 16:17:04,00:00:01.1480190,Second 2 B,70.0%,yes,10/02/2021 16:17:07
110,yes,10/02/2021 16:17:07,00:00:02.3243570,10/02/2021 16:17:09,10/02/2021 16:17:10,00:00:01.0431010,First A,yes,Second 2,10/02/2021 16:17:12,10/02/2021 16:17:13,00:00:01.1125220,Second 2 B,70.0%,yes,10/02/2021 16:17:16
111,yes,10/02/2021 16:17:16,00:00:00.0457570,10/02/2021 16:17:16,10/02/2021 16:17:17,00:00:01.1008320,First A,no,Second 1,10/02/2021 16:17:18,10/02/2021 16:17:20,00:00:01.2150440,Second 1 A,30.0%,no,10/02/2021 16:17:23
112,yes,10/02/2021 16:17:23,00:00:01.1161470,10/02/2021 16:17:24,10/02/2021 16:17:25,00:00:00.9844250,First A,no,Second 1,10/02/2021 16:17:26,10/02/2021 16:17:27,00:00:01.2151970,Second 1 A,30.0%,no,10/02/2021 16:17:30
113,no,10/02/2021 16:17:30,,,,,,,,,,,,,,01/01/0001 00:00:00
114,yes,10/02/2021 16:18:23,00:00:03.8448080,10/02/2021 16:18:27,10/02/2021 16:18:28,00:00:01.1165650,First A,no,Second 1,10/02/2021 16:18:30,10/02/2021 16:18:31,00:00:01.2000710,Second 1 A,30.0%,no,10/02/2021 16:18:34
115,yes,10/02/2021 16:18:34,00:00:03.2369070,10/02/2021 16:18:37,10/02/2021 16:18:38,00:00:01.0344990,First A,no,Second 1,10/02/2021 16:18:40,10/02/2021 16:18:41,00:00:01.3179190,Second 1 A,30.0%,no,10/02/2021 16:18:44
116,yes,10/02/2021 16:18:44,00:00:02.6878730,10/02/2021 16:18:47,10/02/2021 16:18:48,00:00:00.9839400,First A,yes,Second 2,10/02/2021 16:18:49,10/02/2021 16:18:51,00:00:01.2150450,Second 2 B,70.0%,yes,10/02/2021 16:18:54
117,yes,10/02/2021 16:18:54,00:00:04.4107680,10/02/2021 16:18:58,10/02/2021 16:18:59,00:00:01.1822660,First A,yes,Second 2,10/02/2021 16:19:01,10/02/2021 16:19:02,00:00:01.1620930,Second 2 B,70.0%,yes,10/02/2021 16:19:05
118,yes,10/02/2021 16:19:05,00:00:00.0333420,10/02/2021 16:19:05,10/02/2021 16:19:06,00:00:01.0806760,First A,no,Second 1,10/02/2021 16:19:08,10/02/2021 16:19:09,00:00:01.3213630,Second 1 A,30.0%,no,10/02/2021 16:19:12
119,yes,10/02/2021 16:19:12,00:00:00.8319240,10/02/2021 16:19:13,10/02/2021 16:19:14,00:00:01.1015610,First A,yes,Second 2,10/02/2021 16:19:15,10/02/2021 16:19:17,00:00:01.1963640,Second 2 B,70.0%,yes,10/02/2021 16:19:20
120,yes,10/02/2021 16:19:20,00:00:00.3556420,10/02/2021 16:19:20,10/02/2021 16:19:21,00:00:01.2471820,First A,no,Second 1,10/02/2021 16:19:23,10/02/2021 16:19:24,00:00:01.1484600,Second 1 A,30.0%,yes,10/02/2021 16:19:27
121,yes,10/02/2021 16:19:27,00:00:01.3544780,10/02/2021 16:19:28,10/02/2021 16:19:29,00:00:01.3302620,First A,no,Second 1,10/02/2021 16:19:31,10/02/2021 16:19:33,00:00:01.6351340,Second 1 B,30.0%,no,10/02/2021 16:19:36
122,yes,10/02/2021 16:19:36,00:00:04.8783860,10/02/2021 16:19:41,10/02/2021 16:19:42,00:00:01.1645320,First A,yes,Second 2,10/02/2021 16:19:43,10/02/2021 16:19:44,00:00:01.1018070,Second 2 B,70.0%,yes,10/02/2021 16:19:47
123,yes,10/02/2021 16:19:47,00:00:00.7360000,10/02/2021 16:19:48,10/02/2021 16:19:49,00:00:01.1443940,First A,yes,Second 2,10/02/2021 16:19:51,10/02/2021 16:19:52,00:00:01.1141840,Second 2 B,70.0%,no,10/02/2021 16:19:55
124,yes,10/02/2021 16:19:55,00:00:00.2484750,10/02/2021 16:19:55,10/02/2021 16:19:56,00:00:01.0973050,First A,yes,Second 2,10/02/2021 16:19:58,10/02/2021 16:19:59,00:00:01.3212820,Second 2 B,70.0%,yes,10/02/2021 16:20:02
125,yes,10/02/2021 16:20:02,00:00:00.1872140,10/02/2021 16:20:02,10/02/2021 16:20:03,00:00:01.1781910,First A,yes,Second 2,10/02/2021 16:20:05,10/02/2021 16:20:06,00:00:01.2183770,Second 2 B,70.0%,no,10/02/2021 16:20:09
126,yes,10/02/2021 16:20:09,00:00:01.2681190,10/02/2021 16:20:10,10/02/2021 16:20:12,00:00:01.2493240,First A,yes,Second 2,10/02/2021 16:20:13,10/02/2021 16:20:14,00:00:01.1802950,Second 2 B,70.0%,yes,10/02/2021 16:20:17
127,yes,10/02/2021 16:20:17,00:00:01.0016120,10/02/2021 16:20:18,10/02/2021 16:20:19,00:00:01.0978620,First A,no,Second 1,10/02/2021 16:20:21,10/02/2021 16:20:22,00:00:01.5164720,Second 1 A,30.0%,no,10/02/2021 16:20:25
128,yes,10/02/2021 16:20:25,00:00:00.0722860,10/02/2021 16:20:26,10/02/2021 16:20:27,00:00:01.1331170,First A,no,Second 1,10/02/2021 16:20:28,10/02/2021 16:20:29,00:00:01.2150110,Second 1 A,30.0%,yes,10/02/2021 16:20:32
129,yes,10/02/2021 16:20:32,00:00:02.8465820,10/02/2021 16:20:35,10/02/2021 16:20:36,00:00:01.0958950,First A,yes,Second 2,10/02/2021 16:20:38,10/02/2021 16:20:39,00:00:01.3631950,Second 2 B,70.0%,no,10/02/2021 16:20:42
130,yes,10/02/2021 16:20:42,00:00:00.6003740,10/02/2021 16:20:43,10/02/2021 16:20:44,00:00:00.9814240,First A,yes,Second 2,10/02/2021 16:20:45,10/02/2021 16:20:46,00:00:01.1836530,Second 2 B,70.0%,yes,10/02/2021 16:20:49
131,yes,10/02/2021 16:20:50,00:00:00.7494150,10/02/2021 16:20:50,10/02/2021 16:20:51,00:00:01.0827950,First A,no,Second 1,10/02/2021 16:20:53,10/02/2021 16:20:54,00:00:01.2482200,Second 1 A,30.0%,yes,10/02/2021 16:20:57
132,yes,10/02/2021 16:20:57,00:00:08.4221260,10/02/2021 16:21:06,10/02/2021 16:21:07,00:00:01.0793260,First A,yes,Second 2,10/02/2021 16:21:08,10/02/2021 16:21:09,00:00:01.1501280,Second 2 B,70.0%,no,10/02/2021 16:21:12
133,yes,10/02/2021 16:21:12,00:00:00.1659640,10/02/2021 16:21:12,10/02/2021 16:21:14,00:00:01.1325080,First A,yes,Second 2,10/02/2021 16:21:15,10/02/2021 16:21:16,00:00:01.0684930,Second 2 B,70.0%,yes,10/02/2021 16:21:19
134,yes,10/02/2021 16:21:19,00:00:00.9187930,10/02/2021 16:21:20,10/02/2021 16:21:21,00:00:01.1314720,First A,yes,Second 2,10/02/2021 16:21:23,10/02/2021 16:21:24,00:00:01.2338700,Second 2 B,70.0%,yes,10/02/2021 16:21:27
135,yes,10/02/2021 16:21:27,00:00:02.1381870,10/02/2021 16:21:29,10/02/2021 16:21:30,00:00:01.1686100,First A,no,Second 1,10/02/2021 16:21:32,10/02/2021 16:21:33,00:00:01.3325820,Second 1 A,30.0%,yes,10/02/2021 16:21:36
136,yes,10/02/2021 16:21:36,00:00:00.0341610,10/02/2021 16:21:36,10/02/2021 16:21:37,00:00:01.0658150,First A,yes,Second 2,10/02/2021 16:21:39,10/02/2021 16:21:40,00:00:01.1291680,Second 2 B,70.0%,yes,10/02/2021 16:21:43
137,yes,10/02/2021 16:21:43,00:00:04.6282360,10/02/2021 16:21:48,10/02/2021 16:21:49,00:00:01.1053300,First A,yes,Second 2,10/02/2021 16:21:50,10/02/2021 16:21:51,00:00:01.2185960,Second 2 B,70.0%,yes,10/02/2021 16:21:54
138,yes,10/02/2021 16:21:54,00:00:06.7840770,10/02/2021 16:22:01,10/02/2021 16:22:02,00:00:01.0625480,First A,no,Second 1,10/02/2021 16:22:04,10/02/2021 16:22:05,00:00:01.6656610,Second 1 A,30.0%,yes,10/02/2021 16:22:08
139,yes,10/02/2021 16:22:08,00:00:00.0499690,10/02/2021 16:22:08,10/02/2021 16:22:10,00:00:01.2496500,First A,yes,Second 2,10/02/2021 16:22:11,10/02/2021 16:22:12,00:00:01.2350590,Second 2 B,70.0%,yes,10/02/2021 16:22:15
140,yes,10/02/2021 16:22:15,00:00:00.6148840,10/02/2021 16:22:16,10/02/2021 16:22:17,00:00:01.1175830,First A,no,Second 1,10/02/2021 16:22:19,10/02/2021 16:22:20,00:00:01.1821910,Second 1 A,30.0%,no,10/02/2021 16:22:23
141,no,10/02/2021 16:22:23,00:00:01.7406840,10/02/2021 16:22:25,10/02/2021 16:22:26,00:00:01.0807870,First A,yes,Second 2,10/02/2021 16:22:27,10/02/2021 16:22:28,00:00:00.9808530,Second 2 B,70.0%,yes,10/02/2021 16:22:33
142,no,10/02/2021 16:22:33,,,,,,,,,,,,,,01/01/0001 00:00:00
143,yes,10/02/2021 16:23:23,00:00:00.9804520,10/02/2021 16:23:24,10/02/2021 16:23:25,00:00:01.0550210,First A,yes,Second 2,10/02/2021 16:23:27,10/02/2021 16:23:28,00:00:00.9971990,Second 2 B,70.0%,yes,10/02/2021 16:23:31
144,yes,10/02/2021 16:23:31,00:00:00.9647780,10/02/2021 16:23:32,10/02/2021 16:23:33,00:00:00.8518470,First A,no,Second 1,10/02/2021 16:23:34,10/02/2021 16:23:35,00:00:01.1827650,Second 1 A,30.0%,no,10/02/2021 16:23:38
145,yes,10/02/2021 16:23:38,00:00:01.7736010,10/02/2021 16:23:40,10/02/2021 16:23:41,00:00:00.9291480,First A,no,Second 1,10/02/2021 16:23:42,10/02/2021 16:23:44,00:00:01.2359480,Second 1 A,30.0%,no,10/02/2021 16:23:47
146,yes,10/02/2021 16:23:47,00:00:00.9370830,10/02/2021 16:23:48,10/02/2021 16:23:49,00:00:00.8808500,First A,yes,Second 2,10/02/2021 16:23:50,10/02/2021 16:23:51,00:00:00.9469830,Second 2 B,70.0%,no,10/02/2021 16:23:54
147,yes,10/02/2021 16:23:54,00:00:00.5688310,10/02/2021 16:23:55,10/02/2021 16:23:55,00:00:00.9474200,First A,yes,Second 2,10/02/2021 16:23:57,10/02/2021 16:23:58,00:00:00.9159570,Second 2 B,70.0%,no,10/02/2021 16:24:01
148,yes,10/02/2021 16:24:01,00:00:00.3338310,10/02/2021 16:24:01,10/02/2021 16:24:02,00:00:00.8476660,First A,yes,Second 2,10/02/2021 16:24:04,10/02/2021 16:24:05,00:00:01.0852950,Second 2 B,70.0%,yes,10/02/2021 16:24:08
149,yes,10/02/2021 16:24:08,00:00:00.3509830,10/02/2021 16:24:08,10/02/2021 16:24:09,00:00:00.9339070,First A,no,Second 1,10/02/2021 16:24:11,10/02/2021 16:24:12,00:00:01.4986860,Second 1 A,30.0%,yes,10/02/2021 16:24:15
150,yes,10/02/2021 16:24:15,00:00:03.1289990,10/02/2021 16:24:18,10/02/2021 16:24:19,00:00:00.9824060,First A,yes,Second 2,10/02/2021 16:24:21,10/02/2021 16:24:22,00:00:01.2351970,Second 2 B,70.0%,yes,10/02/2021 16:24:25
151,yes,10/02/2021 16:24:25,00:00:02.1899520,10/02/2021 16:24:27,10/02/2021 16:24:28,00:00:00.9833790,First A,no,Second 1,10/02/2021 16:24:30,10/02/2021 16:24:31,00:00:01.2495330,Second 1 A,30.0%,no,10/02/2021 16:24:34
152,yes,10/02/2021 16:24:34,00:00:02.4847850,10/02/2021 16:24:36,10/02/2021 16:24:37,00:00:01.0035650,First A,yes,Second 2,10/02/2021 16:24:39,10/02/2021 16:24:40,00:00:01.1486080,Second 2 B,70.0%,no,10/02/2021 16:24:43
153,yes,10/02/2021 16:24:43,00:00:02.6729910,10/02/2021 16:24:46,10/02/2021 16:24:47,00:00:00.9013730,First A,yes,Second 2,10/02/2021 16:24:48,10/02/2021 16:24:49,00:00:01.0626400,Second 2 B,70.0%,yes,10/02/2021 16:24:52
154,yes,10/02/2021 16:24:52,00:00:02.0199900,10/02/2021 16:24:54,10/02/2021 16:24:55,00:00:00.9492710,First A,no,Second 1,10/02/2021 16:24:57,10/02/2021 16:24:58,00:00:01.1839410,Second 1 A,30.0%,no,10/02/2021 16:25:01
155,yes,10/02/2021 16:25:01,00:00:02.0957440,10/02/2021 16:25:03,10/02/2021 16:25:04,00:00:00.9596680,First A,yes,Second 2,10/02/2021 16:25:05,10/02/2021 16:25:06,00:00:01.0485630,Second 2 B,70.0%,yes,10/02/2021 16:25:09
156,yes,10/02/2021 16:25:09,00:00:00.3986080,10/02/2021 16:25:10,10/02/2021 16:25:11,00:00:00.9519590,First A,no,Second 1,10/02/2021 16:25:12,10/02/2021 16:25:13,00:00:01.1770500,Second 1 A,30.0%,no,10/02/2021 16:25:16
157,yes,10/02/2021 16:25:16,00:00:05.6066310,10/02/2021 16:25:22,10/02/2021 16:25:23,00:00:00.9140370,First A,yes,Second 2,10/02/2021 16:25:24,10/02/2021 16:25:25,00:00:01.0132010,Second 2 B,70.0%,yes,10/02/2021 16:25:28
158,yes,10/02/2021 16:25:28,00:00:01.5720100,10/02/2021 16:25:30,10/02/2021 16:25:31,00:00:00.8339160,First A,no,Second 1,10/02/2021 16:25:32,10/02/2021 16:25:34,00:00:01.1350070,Second 1 A,30.0%,no,10/02/2021 16:25:37
159,yes,10/02/2021 16:25:37,00:00:00.5987350,10/02/2021 16:25:37,10/02/2021 16:25:38,00:00:00.8846870,First A,yes,Second 2,10/02/2021 16:25:40,10/02/2021 16:25:41,00:00:01.0289690,Second 2 B,70.0%,yes,10/02/2021 16:25:44
160,yes,10/02/2021 16:25:44,00:00:03.6443410,10/02/2021 16:25:47,10/02/2021 16:25:48,00:00:00.8453680,First A,no,Second 1,10/02/2021 16:25:50,10/02/2021 16:25:51,00:00:01.1654820,Second 1 A,30.0%,yes,10/02/2021 16:25:54
161,yes,10/02/2021 16:25:54,00:00:03.0398590,10/02/2021 16:25:57,10/02/2021 16:25:58,00:00:00.8678400,First A,yes,Second 2,10/02/2021 16:25:59,10/02/2021 16:26:00,00:00:01.1461700,Second 2 B,70.0%,no,10/02/2021 16:26:03
162,yes,10/02/2021 16:26:03,00:00:00.5013590,10/02/2021 16:26:04,10/02/2021 16:26:05,00:00:00.9325890,First A,yes,Second 2,10/02/2021 16:26:06,10/02/2021 16:26:07,00:00:01.0349540,Second 2 B,70.0%,no,10/02/2021 16:26:10
163,yes,10/02/2021 16:26:10,00:00:03.1654440,10/02/2021 16:26:13,10/02/2021 16:26:14,00:00:00.9960040,First A,no,Second 1,10/02/2021 16:26:16,10/02/2021 16:26:17,00:00:01.3282500,Second 1 A,30.0%,no,10/02/2021 16:26:20
164,no,10/02/2021 16:26:20,00:00:01.5949750,10/02/2021 16:26:22,10/02/2021 16:26:23,00:00:01.1127240,First A,no,Second 1,10/02/2021 16:26:25,10/02/2021 16:26:26,00:00:01.3183890,Second 1 A,30.0%,no,10/02/2021 16:26:28
165,no,10/02/2021 16:26:28,,,,,,,,,,,,,,01/01/0001 00:00:00
166,yes,10/02/2021 20:43:31,00:00:05.4334780,10/02/2021 20:43:37,10/02/2021 20:43:38,00:00:01.0747600,First A,no,Second 1,10/02/2021 20:43:39,10/02/2021 20:43:41,00:00:01.1499120,Second 1 A,30.0%,no,10/02/2021 20:43:44
167,yes,10/02/2021 20:43:44,00:00:04.0421690,10/02/2021 20:43:48,10/02/2021 20:43:49,00:00:00.9005390,First A,yes,Second 2,10/02/2021 20:43:50,10/02/2021 20:43:51,00:00:01.2303560,Second 2 B,70.0%,no,10/02/2021 20:43:54
168,yes,10/02/2021 20:43:54,00:00:00.9553280,10/02/2021 20:43:55,10/02/2021 20:43:57,00:00:01.3848880,First A,yes,Second 2,10/02/2021 20:43:58,10/02/2021 20:43:59,00:00:00.7904930,Second 2 B,70.0%,yes,10/02/2021 20:44:02
169,yes,10/02/2021 20:44:02,00:00:00.2621050,10/02/2021 20:44:02,10/02/2021 20:44:03,00:00:00.7817160,First A,yes,Second 2,10/02/2021 20:44:05,10/02/2021 20:44:06,00:00:00.9842270,Second 2 B,70.0%,yes,10/02/2021 20:44:09
170,yes,10/02/2021 20:44:09,00:00:00.4510030,10/02/2021 20:44:09,10/02/2021 20:44:10,00:00:00.9190710,First A,no,Second 1,10/02/2021 20:44:11,10/02/2021 20:44:12,00:00:01.0268730,Second 1 A,30.0%,yes,10/02/2021 20:44:15
171,yes,10/02/2021 20:44:15,00:00:05.2288600,10/02/2021 20:44:21,10/02/2021 20:44:22,00:00:01.1322000,First A,no,Second 1,10/02/2021 20:44:23,10/02/2021 20:44:25,00:00:01.2164420,Second 1 A,30.0%,yes,10/02/2021 20:44:28
172,yes,10/02/2021 20:44:28,00:00:00.9549340,10/02/2021 20:44:28,10/02/2021 20:44:29,00:00:00.8145760,First A,no,Second 1,10/02/2021 20:44:31,10/02/2021 20:44:32,00:00:01.0659080,Second 1 A,30.0%,yes,10/02/2021 20:44:35
173,yes,10/02/2021 20:44:35,00:00:02.7482340,10/02/2021 20:44:38,10/02/2021 20:44:39,00:00:00.9828410,First A,no,Second 1,10/02/2021 20:44:40,10/02/2021 20:44:41,00:00:01.0666160,Second 1 A,30.0%,yes,10/02/2021 20:44:44
174,yes,10/02/2021 20:44:44,00:00:00.6513390,10/02/2021 20:44:45,10/02/2021 20:44:46,00:00:00.8135880,First A,yes,Second 2,10/02/2021 20:44:47,10/02/2021 20:44:48,00:00:00.8021150,Second 2 B,70.0%,no,10/02/2021 20:44:51
175,yes,10/02/2021 20:44:51,00:00:00.8938140,10/02/2021 20:44:52,10/02/2021 20:44:53,00:00:00.8190760,First A,yes,Second 2,10/02/2021 20:44:54,10/02/2021 20:44:55,00:00:00.8827590,Second 2 B,70.0%,yes,10/02/2021 20:44:58
176,yes,10/02/2021 20:44:58,00:00:01.0993890,10/02/2021 20:44:59,10/02/2021 20:45:00,00:00:00.6178030,First A,no,Second 1,10/02/2021 20:45:01,10/02/2021 20:45:02,00:00:00.9173450,Second 1 A,30.0%,yes,10/02/2021 20:45:05
177,yes,10/02/2021 20:45:05,00:00:00.0173920,10/02/2021 20:45:05,10/02/2021 20:45:06,00:00:01.0381190,First A,yes,Second 2,10/02/2021 20:45:08,10/02/2021 20:45:08,00:00:00.7134360,Second 2 B,70.0%,no,10/02/2021 20:45:12
178,yes,10/02/2021 20:45:12,00:00:00.5182580,10/02/2021 20:45:12,10/02/2021 20:45:13,00:00:00.6827950,First A,yes,Second 2,10/02/2021 20:45:14,10/02/2021 20:45:15,00:00:00.7310550,Second 2 B,70.0%,yes,10/02/2021 20:45:18
179,yes,10/02/2021 20:45:18,00:00:00.3850640,10/02/2021 20:45:18,10/02/2021 20:45:19,00:00:00.7322950,First A,yes,Second 2,10/02/2021 20:45:21,10/02/2021 20:45:21,00:00:00.7986560,Second 2 B,70.0%,yes,10/02/2021 20:45:24
180,yes,10/02/2021 20:45:24,00:00:02.1042780,10/02/2021 20:45:26,10/02/2021 20:45:27,00:00:00.6830920,First A,yes,Second 2,10/02/2021 20:45:29,10/02/2021 20:45:29,00:00:00.7638990,Second 2 B,70.0%,no,10/02/2021 20:45:32
181,yes,10/02/2021 20:45:32,00:00:00.5349820,10/02/2021 20:45:33,10/02/2021 20:45:34,00:00:01.2001070,First A,no,Second 1,10/02/2021 20:45:36,10/02/2021 20:45:37,00:00:00.9998590,Second 1 A,30.0%,no,10/02/2021 20:45:40
182,yes,10/02/2021 20:45:40,00:00:00.1175690,10/02/2021 20:45:40,10/02/2021 20:45:41,00:00:00.7481060,First A,no,Second 1,10/02/2021 20:45:42,10/02/2021 20:45:43,00:00:00.9305650,Second 1 A,30.0%,no,10/02/2021 20:45:46
183,yes,10/02/2021 20:45:46,00:00:01.2839760,10/02/2021 20:45:47,10/02/2021 20:45:48,00:00:00.9232390,First A,yes,Second 2,10/02/2021 20:45:50,10/02/2021 20:45:51,00:00:00.9647980,Second 2 B,70.0%,no,10/02/2021 20:45:54
184,yes,10/02/2021 20:45:54,00:00:01.5061340,10/02/2021 20:45:55,10/02/2021 20:45:56,00:00:00.9113150,First A,yes,Second 2,10/02/2021 20:45:58,10/02/2021 20:45:59,00:00:00.8806200,Second 2 B,70.0%,no,10/02/2021 20:46:02
185,yes,10/02/2021 20:46:02,00:00:01.5353290,10/02/2021 20:46:03,10/02/2021 20:46:04,00:00:00.8468460,First A,yes,Second 2,10/02/2021 20:46:05,10/02/2021 20:46:06,00:00:01.0636180,Second 2 B,70.0%,no,10/02/2021 20:46:09
186,yes,10/02/2021 20:46:09,00:00:00.5839090,10/02/2021 20:46:10,10/02/2021 20:46:11,00:00:00.7820750,First A,no,Second 1,10/02/2021 20:46:12,10/02/2021 20:46:14,00:00:01.2652920,Second 1 B,30.0%,no,10/02/2021 20:46:17
187,yes,10/02/2021 20:46:17,00:00:02.0740750,10/02/2021 20:46:19,10/02/2021 20:46:20,00:00:00.8979570,First A,no,Second 1,10/02/2021 20:46:21,10/02/2021 20:46:22,00:00:01.1147230,Second 1 A,30.0%,no,10/02/2021 20:46:25
188,yes,10/02/2021 20:46:25,00:00:00.6175810,10/02/2021 20:46:26,10/02/2021 20:46:27,00:00:00.7821170,First A,yes,Second 2,10/02/2021 20:46:28,10/02/2021 20:46:29,00:00:00.9146060,Second 2 B,70.0%,yes,10/02/2021 20:46:32
189,yes,10/02/2021 20:46:32,00:00:00.8183340,10/02/2021 20:46:33,10/02/2021 20:46:34,00:00:00.9837480,First A,yes,Second 2,10/02/2021 20:46:35,10/02/2021 20:46:36,00:00:00.9480970,Second 2 B,70.0%,yes,10/02/2021 20:46:39
190,yes,10/02/2021 20:46:39,00:00:05.4149960,10/02/2021 20:46:45,10/02/2021 20:46:46,00:00:00.9635280,First A,yes,Second 2,10/02/2021 20:46:47,10/02/2021 20:46:48,00:00:00.9449420,Second 2 B,70.0%,yes,10/02/2021 20:46:51
191,yes,10/02/2021 20:46:51,00:00:02.8723820,10/02/2021 20:46:54,10/02/2021 20:46:55,00:00:00.7824220,First A,no,Second 1,10/02/2021 20:46:56,10/02/2021 20:46:57,00:00:00.9328560,Second 1 A,30.0%,no,10/02/2021 20:47:00
192,yes,10/02/2021 20:47:00,00:00:05.3131740,10/02/2021 20:47:06,10/02/2021 20:47:06,00:00:00.8130250,First A,yes,Second 2,10/02/2021 20:47:08,10/02/2021 20:47:09,00:00:00.8324680,Second 2 B,70.0%,no,10/02/2021 20:47:12
193,yes,10/02/2021 20:47:12,00:00:01.8850390,10/02/2021 20:47:14,10/02/2021 20:47:14,00:00:00.7977690,First A,yes,Second 2,10/02/2021 20:47:16,10/02/2021 20:47:17,00:00:01.1182030,Second 2 B,70.0%,yes,10/02/2021 20:47:20
194,yes,10/02/2021 20:47:20,00:00:00.0521070,10/02/2021 20:47:20,10/02/2021 20:47:21,00:00:01.0985310,First A,yes,Second 2,10/02/2021 20:47:23,10/02/2021 20:47:24,00:00:01.0558910,Second 2 B,70.0%,no,10/02/2021 20:47:27
195,no,10/02/2021 20:47:27,00:00:03.3617830,10/02/2021 20:47:30,10/02/2021 20:47:32,00:00:01.4075050,First A,yes,Second 2,10/02/2021 20:47:33,10/02/2021 20:47:36,00:00:03.0260310,Second 2 B,70.0%,yes,10/02/2021 20:47:45
196,no,10/02/2021 20:47:45,,,,,,,,,,,,,,01/01/0001 00:00:00
197,yes,10/02/2021 20:53:51,00:00:00.4324720,10/02/2021 20:53:51,10/02/2021 20:53:52,00:00:00.8689740,First A,yes,Second 2,10/02/2021 20:53:54,10/02/2021 20:53:55,00:00:00.8635340,Second 2 B,70.0%,no,10/02/2021 20:53:58
198,yes,10/02/2021 20:53:58,00:00:01.1013180,10/02/2021 20:53:59,10/02/2021 20:53:59,00:00:00.7489280,First A,yes,Second 2,10/02/2021 20:54:01,10/02/2021 20:54:02,00:00:00.7998180,Second 2 B,70.0%,yes,10/02/2021 20:54:05
199,yes,10/02/2021 20:54:05,00:00:00.1689750,10/02/2021 20:54:05,10/02/2021 20:54:06,00:00:00.6981650,First A,no,Second 1,10/02/2021 20:54:07,10/02/2021 20:54:08,00:00:01.0853640,Second 1 A,30.0%,no,10/02/2021 20:54:11
200,yes,10/02/2021 20:54:11,00:00:02.7369190,10/02/2021 20:54:14,10/02/2021 20:54:15,00:00:00.8162780,First A,yes,Second 2,10/02/2021 20:54:16,10/02/2021 20:54:17,00:00:00.8479670,Second 2 B,70.0%,yes,10/02/2021 20:54:20
201,yes,10/02/2021 20:54:20,00:00:00.2374280,10/02/2021 20:54:20,10/02/2021 20:54:21,00:00:00.8294060,First A,yes,Second 2,10/02/2021 20:54:23,10/02/2021 20:54:24,00:00:00.9156960,Second 2 B,70.0%,no,10/02/2021 20:54:27
202,yes,10/02/2021 20:54:27,00:00:02.4584070,10/02/2021 20:54:29,10/02/2021 20:54:30,00:00:01.0974270,First A,no,Second 1,10/02/2021 20:54:32,10/02/2021 20:54:33,00:00:01.3459810,Second 1 A,30.0%,no,10/02/2021 20:54:36
203,yes,10/02/2021 20:54:36,00:00:00.2503880,10/02/2021 20:54:36,10/02/2021 20:54:37,00:00:00.9158580,First A,yes,Second 2,10/02/2021 20:54:39,10/02/2021 20:54:40,00:00:01.0029750,Second 2 B,70.0%,yes,10/02/2021 20:54:43
204,yes,10/02/2021 20:54:43,00:00:00.0777390,10/02/2021 20:54:43,10/02/2021 20:54:44,00:00:01.1843720,First A,yes,Second 2,10/02/2021 20:54:46,10/02/2021 20:54:47,00:00:01.2654410,Second 2 B,70.0%,yes,10/02/2021 20:54:50
205,yes,10/02/2021 20:54:50,00:00:02.7073190,10/02/2021 20:54:52,10/02/2021 20:54:53,00:00:00.9147740,First A,no,Second 1,10/02/2021 20:54:55,10/02/2021 20:54:56,00:00:01.1497070,Second 1 A,30.0%,no,10/02/2021 20:54:59
206,yes,10/02/2021 20:54:59,00:00:00.3660160,10/02/2021 20:54:59,10/02/2021 20:55:01,00:00:01.1142820,First A,yes,Second 2,10/02/2021 20:55:02,10/02/2021 20:55:03,00:00:01.1858430,Second 2 B,70.0%,yes,10/02/2021 20:55:06
