TrialNumber,Completed,Timestamp Before Black Screen,Black Screen Duration,Timestamp First Choice Shown,Timestamp First Decision,First Choice Reaction Time,First Choice,Common Transition,Second Stage,Timestamp Second Choice Shown,Timestamp Second Decision,Second Decision Reaction Time,Second Choice,Reward Probability,Reward,Timestamp End
100,yes,09/29/2021 11:42:29,00:00:00.7510700,09/29/2021 11:42:29,09/29/2021 11:42:30,00:00:00.7806120,First A,no,Second 1,09/29/2021 11:42:32,09/29/2021 11:42:32,00:00:00.6662430,Second 1 A,30.0%,no,09/29/2021 11:42:35
101,yes,09/29/2021 11:42:35,00:00:08.1483720,09/29/2021 11:42:43,09/29/2021 11:42:44,00:00:01.0485620,First B,no,Second 2,09/29/2021 11:42:46,09/29/2021 11:42:47,00:00:00.8165580,Second 2 A,30.0%,no,09/29/2021 11:42:50
102,yes,09/29/2021 11:42:50,00:00:04.3483920,09/29/2021 11:42:54,09/29/2021 11:42:55,00:00:00.6156510,First A,no,Second 1,09/29/2021 11:42:56,09/29/2021 11:42:57,00:00:00.9996380,Second 1 B,30.0%,no,09/29/2021 11:43:00
103,yes,09/29/2021 11:43:00,00:00:02.4009020,09/29/2021 11:43:03,09/29/2021 11:43:04,00:00:00.7811170,First A,yes,Second 2,09/29/2021 11:43:05,09/29/2021 11:43:06,00:00:01.1502560,Second 2 B,70.0%,no,09/29/2021 11:43:09
104,yes,09/29/2021 11:43:09,00:00:00.7667030,09/29/2021 11:43:10,09/29/2021 11:43:11,00:00:00.8170070,First B,yes,Second 1,09/29/2021 11:43:12,09/29/2021 11:43:14,00:00:01.3336880,Second 1 B,30.0%,no,09/29/2021 11:43:17
105,yes,09/29/2021 11:43:17,00:00:00.4842360,09/29/2021 11:43:17,09/29/2021 11:43:18,00:00:01.0333310,First B,yes,Second 1,09/29/2021 11:43:20,09/29/2021 11:43:21,00:00:00.9339920,Second 1 A,30.0%,no,09/29/2021 11:43:24
106,yes,09/29/2021 11:43:24,00:00:01.4497670,09/29/2021 11:43:25,09/29/2021 11:43:26,00:00:00.7497470,First A,no,Second 1,09/29/2021 11:43:27,09/29/2021 11:43:28,00:00:00.9493510,Second 1 A,30.0%,no,09/29/2021 11:43:31
107,yes,09/29/2021 11:43:31,00:00:01.9001740,09/29/2021 11:43:33,09/29/2021 11:43:34,00:00:01.0318760,First B,yes,Second 1,09/29/2021 11:43:36,09/29/2021 11:43:37,00:00:00.9991600,Second 1 B,30.0%,no,09/29/2021 11:43:40
108,yes,09/29/2021 11:43:40,00:00:07.1294760,09/29/2021 11:43:47,09/29/2021 11:43:48,00:00:00.8994760,First A,no,Second 1,09/29/2021 11:43:49,09/29/2021 11:43:50,00:00:00.8819450,Second 1 A,30.0%,no,09/29/2021 11:43:53
109,yes,09/29/2021 11:43:53,00:00:00.5686180,09/29/2021 11:43:54,09/29/2021 11:43:55,00:00:00.8653120,First A,yes,Second 2,09/29/2021 11:43:56,09/29/2021 11:43:57,00:00:00.8837620,Second 2 B,70.0%,yes,09/29/2021 11:44:00
110,yes,09/29/2021 11:44:00,00:00:00.2332180,09/29/2021 11:44:00,09/29/2021 11:44:02,00:00:01.2986970,First A,yes,Second 2,09/29/2021 11:44:03,09/29/2021 11:44:04,00:00:00.8681800,Second 2 B,70.0%,yes,09/29/2021 11:44:07
111,yes,09/29/2021 11:44:07,00:00:01.5318550,09/29/2021 11:44:09,09/29/2021 11:44:10,00:00:01.5507630,First A,yes,Second 2,09/29/2021 11:44:12,09/29/2021 11:44:13,00:00:01.0309070,Second 2 B,70.0%,no,09/29/2021 11:44:16
112,yes,09/29/2021 11:44:16,00:00:01.7327860,09/29/2021 11:44:18,09/29/2021 11:44:18,00:00:00.7499340,First B,yes,Second 1,09/29/2021 11:44:20,09/29/2021 11:44:21,00:00:01.0164480,Second 1 B,30.0%,no,09/29/2021 11:44:24
113,yes,09/29/2021 11:44:24,00:00:00.0661190,09/29/2021 11:44:24,09/29/2021 11:44:25,00:00:00.6007450,First B,no,Second 2,09/29/2021 11:44:26,09/29/2021 11:44:27,00:00:01.0165310,Second 2 A,30.0%,yes,09/29/2021 11:44:30
114,yes,09/29/2021 11:44:30,00:00:01.8332090,09/29/2021 11:44:32,09/29/2021 11:44:33,00:00:00.8331160,First B,yes,Second 1,09/29/2021 11:44:34,09/29/2021 11:44:35,00:00:01.1473980,Second 1 A,30.0%,no,09/29/2021 11:44:38
115,yes,09/29/2021 11:44:38,00:00:05.6785500,09/29/2021 11:44:44,09/29/2021 11:44:45,00:00:00.9495390,First B,no,Second 2,09/29/2021 11:44:47,09/29/2021 11:44:47,00:00:00.9000180,Second 2 A,30.0%,no,09/29/2021 11:44:51
116,yes,09/29/2021 11:44:51,00:00:00.8833800,09/29/2021 11:44:51,09/29/2021 11:44:52,00:00:00.8493920,First B,yes,Second 1,09/29/2021 11:44:54,09/29/2021 11:44:55,00:00:00.7500120,Second 1 B,30.0%,no,09/29/2021 11:44:58
117,yes,09/29/2021 11:44:58,00:00:01.0510710,09/29/2021 11:44:59,09/29/2021 11:44:59,00:00:00.8492920,First B,yes,Second 1,09/29/2021 11:45:01,09/29/2021 11:45:02,00:00:00.8164490,Second 1 A,30.0%,yes,09/29/2021 11:45:05
118,yes,09/29/2021 11:45:05,00:00:00.6825530,09/29/2021 11:45:05,09/29/2021 11:45:06,00:00:00.8835090,First A,yes,Second 2,09/29/2021 11:45:08,09/29/2021 11:45:09,00:00:00.7317020,Second 2 A,30.0%,no,09/29/2021 11:45:12
119,yes,09/29/2021 11:45:12,00:00:02.8978670,09/29/2021 11:45:15,09/29/2021 11:45:15,00:00:00.7836970,First A,yes,Second 2,09/29/2021 11:45:17,09/29/2021 11:45:18,00:00:00.8159510,Second 2 A,30.0%,no,09/29/2021 11:45:21
120,yes,09/29/2021 11:45:21,00:00:01.8505670,09/29/2021 11:45:23,09/29/2021 11:45:24,00:00:00.9677260,First A,no,Second 1,09/29/2021 11:45:25,09/29/2021 11:45:26,00:00:00.8834920,Second 1 A,30.0%,no,09/29/2021 11:45:29
121,yes,09/29/2021 11:45:29,00:00:01.5324430,09/29/2021 11:45:30,09/29/2021 11:45:31,00:00:00.7981050,First B,yes,Second 1,09/29/2021 11:45:33,09/29/2021 11:45:34,00:00:01.0484460,Second 1 A,30.0%,yes,09/29/2021 11:45:37
122,yes,09/29/2021 11:45:37,00:00:00.1015870,09/29/2021 11:45:37,09/29/2021 11:45:38,00:00:00.9452540,First A,yes,Second 2,09/29/2021 11:45:39,09/29/2021 11:45:40,00:00:00.9492030,Second 2 B,70.0%,yes,09/29/2021 11:45:43
123,yes,09/29/2021 11:45:43,00:00:01.4984210,09/29/2021 11:45:45,09/29/2021 11:45:46,00:00:00.7500190,First B,no,Second 2,09/29/2021 11:45:47,09/29/2021 11:45:48,00:00:00.8831840,Second 2 B,70.0%,no,09/29/2021 11:45:51
124,yes,09/29/2021 11:45:51,00:00:00.2013340,09/29/2021 11:45:51,09/29/2021 11:45:52,00:00:01.0827870,First A,no,Second 1,09/29/2021 11:45:54,09/29/2021 11:45:55,00:00:00.8665960,Second 1 A,30.0%,no,09/29/2021 11:45:58
125,yes,09/29/2021 11:45:58,00:00:00.4821540,09/29/2021 11:45:58,09/29/2021 11:45:59,00:00:00.7523780,First B,yes,Second 1,09/29/2021 11:46:01,09/29/2021 11:46:01,00:00:00.8158220,Second 1 A,30.0%,yes,09/29/2021 11:46:04
126,yes,09/29/2021 11:46:04,00:00:03.8656900,09/29/2021 11:46:08,09/29/2021 11:46:09,00:00:00.8997160,First B,yes,Second 1,09/29/2021 11:46:11,09/29/2021 11:46:11,00:00:00.8327330,Second 1 A,30.0%,no,09/29/2021 11:46:15
127,yes,09/29/2021 11:46:15,00:00:00.9664800,09/29/2021 11:46:15,09/29/2021 11:46:16,00:00:00.8331830,First B,yes,Second 1,09/29/2021 11:46:18,09/29/2021 11:46:19,00:00:00.9498930,Second 1 B,30.0%,yes,09/29/2021 11:46:22
128,yes,09/29/2021 11:46:22,00:00:03.2324830,09/29/2021 11:46:25,09/29/2021 11:46:26,00:00:00.8989000,First A,yes,Second 2,09/29/2021 11:46:27,09/29/2021 11:46:29,00:00:01.2334210,Second 2 B,70.0%,yes,09/29/2021 11:46:32
129,yes,09/29/2021 11:46:32,00:00:00.5325870,09/29/2021 11:46:32,09/29/2021 11:46:33,00:00:00.7524590,First A,yes,Second 2,09/29/2021 11:46:35,09/29/2021 11:46:35,00:00:00.6992090,Second 2 B,70.0%,yes,09/29/2021 11:46:38
130,yes,09/29/2021 11:46:38,00:00:02.6991320,09/29/2021 11:46:41,09/29/2021 11:46:42,00:00:01.2001930,First B,yes,Second 1,09/29/2021 11:46:44,09/29/2021 11:46:45,00:00:00.9684210,Second 1 A,30.0%,yes,09/29/2021 11:46:48
131,yes,09/29/2021 11:46:48,00:00:00.2854100,09/29/2021 11:46:48,09/29/2021 11:46:49,00:00:00.7955280,First B,no,Second 2,09/29/2021 11:46:50,09/29/2021 11:46:51,00:00:01.2172410,Second 2 B,70.0%,yes,09/29/2021 11:46:55
132,yes,09/29/2021 11:46:55,00:00:02.0473040,09/29/2021 11:46:57,09/29/2021 11:46:57,00:00:00.8008910,First A,no,Second 1,09/29/2021 11:46:59,09/29/2021 11:47:00,00:00:01.0011070,Second 1 A,30.0%,no,09/29/2021 11:47:03
133,yes,09/29/2021 11:47:03,00:00:01.3464600,09/29/2021 11:47:04,09/29/2021 11:47:05,00:00:00.6847960,First A,no,Second 1,09/29/2021 11:47:06,09/29/2021 11:47:07,00:00:00.7665640,Second 1 B,30.0%,no,09/29/2021 11:47:10
134,yes,09/29/2021 11:47:10,00:00:00.1175530,09/29/2021 11:47:10,09/29/2021 11:47:11,00:00:00.8157640,First B,yes,Second 1,09/29/2021 11:47:13,09/29/2021 11:47:14,00:00:00.9682250,Second 1 B,30.0%,yes,09/29/2021 11:47:17
135,yes,09/29/2021 11:47:17,00:00:01.1322050,09/29/2021 11:47:18,09/29/2021 11:47:19,00:00:00.7674000,First B,yes,Second 1,09/29/2021 11:47:20,09/29/2021 11:47:21,00:00:00.6337070,Second 1 B,30.0%,no,09/29/2021 11:47:24
136,yes,09/29/2021 11:47:24,00:00:00.0999500,09/29/2021 11:47:24,09/29/2021 11:47:25,00:00:00.6831440,First A,no,Second 1,09/29/2021 11:47:26,09/29/2021 11:47:27,00:00:00.8671630,Second 1 A,30.0%,no,09/29/2021 11:47:30
137,yes,09/29/2021 11:47:30,00:00:00.2674680,09/29/2021 11:47:30,09/29/2021 11:47:32,00:00:01.3337620,First B,no,Second 2,09/29/2021 11:47:33,09/29/2021 11:47:34,00:00:00.9177530,Second 2 A,30.0%,no,09/29/2021 11:47:37
138,yes,09/29/2021 11:47:37,00:00:00.5487290,09/29/2021 11:47:38,09/29/2021 11:47:38,00:00:00.8001010,First B,yes,Second 1,09/29/2021 11:47:40,09/29/2021 11:47:41,00:00:00.8853740,Second 1 B,30.0%,no,09/29/2021 11:47:44
139,yes,09/29/2021 11:47:44,00:00:01.8311520,09/29/2021 11:47:46,09/29/2021 11:47:46,00:00:00.5865520,First B,yes,Second 1,09/29/2021 11:47:48,09/29/2021 11:47:49,00:00:00.8326650,Second 1 B,30.0%,no,09/29/2021 11:47:52
140,yes,09/29/2021 11:47:52,00:00:02.4830360,09/29/2021 11:47:54,09/29/2021 11:47:55,00:00:00.9325340,First B,no,Second 2,09/29/2021 11:47:57,09/29/2021 11:47:58,00:00:01.3646120,Second 2 A,30.0%,no,09/29/2021 11:48:01
141,yes,09/29/2021 11:48:01,00:00:00.9341450,09/29/2021 11:48:02,09/29/2021 11:48:03,00:00:00.8150630,First B,yes,Second 1,09/29/2021 11:48:04,09/29/2021 11:48:05,00:00:00.7834330,Second 1 A,30.0%,yes,09/29/2021 11:48:08
142,yes,09/29/2021 11:48:08,00:00:01.6337710,09/29/2021 11:48:10,09/29/2021 11:48:11,00:00:01.1318930,First B,yes,Second 1,09/29/2021 11:48:12,09/29/2021 11:48:13,00:00:01.1326150,Second 1 A,30.0%,no,09/29/2021 11:48:16
143,yes,09/29/2021 11:48:16,00:00:00.1500690,09/29/2021 11:48:17,09/29/2021 11:48:17,00:00:00.7341210,First B,no,Second 2,09/29/2021 11:48:19,09/29/2021 11:48:20,00:00:00.7837230,Second 2 A,30.0%,no,09/29/2021 11:48:23
144,yes,09/29/2021 11:48:23,00:00:00.5342790,09/29/2021 11:48:23,09/29/2021 11:48:24,00:00:00.6155850,First B,no,Second 2,09/29/2021 11:48:25,09/29/2021 11:48:26,00:00:00.8165500,Second 2 B,70.0%,no,09/29/2021 11:48:29
145,yes,09/29/2021 11:48:29,00:00:04.7457380,09/29/2021 11:48:34,09/29/2021 11:48:35,00:00:00.9315550,First A,no,Second 1,09/29/2021 11:48:36,09/29/2021 11:48:37,00:00:01.0172370,Second 1 B,30.0%,no,09/29/2021 11:48:40
146,yes,09/29/2021 11:48:40,00:00:00.3842070,09/29/2021 11:48:41,09/29/2021 11:48:42,00:00:01.0827640,First A,yes,Second 2,09/29/2021 11:48:43,09/29/2021 11:48:45,00:00:01.2625640,Second 2 A,30.0%,no,09/29/2021 11:48:48
147,yes,09/29/2021 11:48:48,00:00:00.5004520,09/29/2021 11:48:48,09/29/2021 11:48:50,00:00:01.2844770,First A,yes,Second 2,09/29/2021 11:48:51,09/29/2021 11:48:52,00:00:01.1341010,Second 2 B,70.0%,yes,09/29/2021 11:48:55
148,yes,09/29/2021 11:48:55,00:00:02.4496830,09/29/2021 11:48:58,09/29/2021 11:48:59,00:00:01.0316610,First A,yes,Second 2,09/29/2021 11:49:00,09/29/2021 11:49:01,00:00:01.0174840,Second 2 B,70.0%,yes,09/29/2021 11:49:04
149,yes,09/29/2021 11:49:04,00:00:03.8152400,09/29/2021 11:49:08,09/29/2021 11:49:09,00:00:00.7828550,First A,yes,Second 2,09/29/2021 11:49:10,09/29/2021 11:49:11,00:00:01.0159470,Second 2 B,70.0%,yes,09/29/2021 11:49:14
150,yes,09/29/2021 11:49:14,00:00:01.8830230,09/29/2021 11:49:16,09/29/2021 11:49:17,00:00:00.8329160,First A,no,Second 1,09/29/2021 11:49:19,09/29/2021 11:49:20,00:00:00.9321630,Second 1 B,30.0%,no,09/29/2021 11:49:23
151,yes,09/29/2021 11:49:23,00:00:02.1994960,09/29/2021 11:49:25,09/29/2021 11:49:26,00:00:00.7862260,First A,yes,Second 2,09/29/2021 11:49:27,09/29/2021 11:49:28,00:00:00.9994540,Second 2 B,70.0%,yes,09/29/2021 11:49:31
152,yes,09/29/2021 11:49:31,00:00:09.3281260,09/29/2021 11:49:40,09/29/2021 11:49:41,00:00:00.7002110,First A,yes,Second 2,09/29/2021 11:49:43,09/29/2021 11:49:44,00:00:01.0159270,Second 2 B,70.0%,yes,09/29/2021 11:49:47
153,yes,09/29/2021 11:49:47,00:00:02.1997960,09/29/2021 11:49:49,09/29/2021 11:49:50,00:00:00.6169440,First A,no,Second 1,09/29/2021 11:49:51,09/29/2021 11:49:52,00:00:01.3494980,Second 1 A,30.0%,no,09/29/2021 11:49:55
154,yes,09/29/2021 11:49:55,00:00:01.9162140,09/29/2021 11:49:57,09/29/2021 11:49:58,00:00:00.6668620,First A,yes,Second 2,09/29/2021 11:50:00,09/29/2021 11:50:00,00:00:00.8998250,Second 2 B,70.0%,no,09/29/2021 11:50:03
155,yes,09/29/2021 11:50:03,00:00:01.4165770,09/29/2021 11:50:05,09/29/2021 11:50:06,00:00:00.7664750,First A,no,Second 1,09/29/2021 11:50:07,09/29/2021 11:50:08,00:00:00.9331880,Second 1 A,30.0%,no,09/29/2021 11:50:11
156,yes,09/29/2021 11:50:11,00:00:02.2656870,09/29/2021 11:50:13,09/29/2021 11:50:14,00:00:01.0006110,First B,yes,Second 1,09/29/2021 11:50:16,09/29/2021 11:50:17,00:00:01.0324170,Second 1 A,30.0%,yes,09/29/2021 11:50:20
157,yes,09/29/2021 11:50:20,00:00:00.0498920,09/29/2021 11:50:20,09/29/2021 11:50:21,00:00:00.7498010,First B,yes,Second 1,09/29/2021 11:50:22,09/29/2021 11:50:23,00:00:00.8491380,Second 1 A,30.0%,yes,09/29/2021 11:50:26
158,yes,09/29/2021 11:50:26,00:00:04.3959490,09/29/2021 11:50:31,09/29/2021 11:50:32,00:00:01.2662890,First B,no,Second 2,09/29/2021 11:50:33,09/29/2021 11:50:35,00:00:01.3165480,Second 2 A,30.0%,no,09/29/2021 11:50:38
159,yes,09/29/2021 11:50:38,00:00:02.6671730,09/29/2021 11:50:40,09/29/2021 11:50:41,00:00:00.7494050,First B,yes,Second 1,09/29/2021 11:50:43,09/29/2021 11:50:43,00:00:00.7495960,Second 1 A,30.0%,no,09/29/2021 11:50:46
160,yes,09/29/2021 11:50:46,00:00:01.3500000,09/29/2021 11:50:48,09/29/2021 11:50:48,00:00:00.6339270,First B,no,Second 2,09/29/2021 11:50:50,09/29/2021 11:50:51,00:00:01.0657520,Second 2 B,70.0%,yes,09/29/2021 11:50:54
161,yes,09/29/2021 11:50:54,00:00:02.0478410,09/29/2021 11:50:56,09/29/2021 11:50:57,00:00:00.7521320,First B,no,Second 2,09/29/2021 11:50:58,09/29/2021 11:50:59,00:00:00.6658710,Second 2 B,70.0%,no,09/29/2021 11:51:02
162,yes,09/29/2021 11:51:02,00:00:02.5332880,09/29/2021 11:51:05,09/29/2021 11:51:06,00:00:01.2815140,First A,no,Second 1,09/29/2021 11:51:07,09/29/2021 11:51:08,00:00:00.9160880,Second 1 A,30.0%,yes,09/29/2021 11:51:11
163,yes,09/29/2021 11:51:11,00:00:01.1488400,09/29/2021 11:51:12,09/29/2021 11:51:13,00:00:00.8180200,First A,yes,Second 2,09/29/2021 11:51:15,09/29/2021 11:51:16,00:00:01.1659370,Second 2 B,70.0%,yes,09/29/2021 11:51:19
164,yes,09/29/2021 11:51:19,00:00:03.7333680,09/29/2021 11:51:23,09/29/2021 11:51:24,00:00:00.9322360,First A,yes,Second 2,09/29/2021 11:51:25,09/29/2021 11:51:26,00:00:00.7997280,Second 2 B,70.0%,yes,09/29/2021 11:51:29
165,yes,09/29/2021 11:51:29,00:00:00.2665510,09/29/2021 11:51:29,09/29/2021 11:51:30,00:00:00.8990130,First A,yes,Second 2,09/29/2021 11:51:32,09/29/2021 11:51:33,00:00:00.8498440,Second 2 B,70.0%,yes,09/29/2021 11:51:36
166,yes,09/29/2021 11:51:36,00:00:06.2980580,09/29/2021 11:51:42,09/29/2021 11:51:43,00:00:00.9020080,First A,yes,Second 2,09/29/2021 11:51:44,09/29/2021 11:51:45,00:00:00.7176760,Second 2 B,70.0%,yes,09/29/2021 11:51:48
167,yes,09/29/2021 11:51:48,00:00:02.7150790,09/29/2021 11:51:51,09/29/2021 11:51:52,00:00:00.8340710,First A,yes,Second 2,09/29/2021 11:51:53,09/29/2021 11:51:54,00:00:00.8672610,Second 2 B,70.0%,yes,09/29/2021 11:51:57
168,yes,09/29/2021 11:51:57,00:00:03.1827490,09/29/2021 11:52:00,09/29/2021 11:52:01,00:00:00.7857320,First A,no,Second 1,09/29/2021 11:52:02,09/29/2021 11:52:03,00:00:00.9508450,Second 1 A,30.0%,no,09/29/2021 11:52:06
169,yes,09/29/2021 11:52:06,00:00:01.7986330,09/29/2021 11:52:08,09/29/2021 11:52:09,00:00:00.7829980,First A,yes,Second 2,09/29/2021 11:52:11,09/29/2021 11:52:11,00:00:00.8821910,Second 2 B,70.0%,no,09/29/2021 11:52:14
170,yes,09/29/2021 11:52:14,00:00:00.3655320,09/29/2021 11:52:15,09/29/2021 11:52:16,00:00:00.7346850,First A,yes,Second 2,09/29/2021 11:52:17,09/29/2021 11:52:18,00:00:00.7335420,Second 2 A,30.0%,no,09/29/2021 11:52:21
171,yes,09/29/2021 11:52:21,00:00:00.5001710,09/29/2021 11:52:21,09/29/2021 11:52:22,00:00:00.8162250,First B,yes,Second 1,09/29/2021 11:52:24,09/29/2021 11:52:25,00:00:00.9670500,Second 1 A,30.0%,no,09/29/2021 11:52:28
172,yes,09/29/2021 11:52:28,00:00:00.2336590,09/29/2021 11:52:28,09/29/2021 11:52:29,00:00:00.7162130,First B,yes,Second 1,09/29/2021 11:52:30,09/29/2021 11:52:31,00:00:00.7839460,Second 1 B,30.0%,no,09/29/2021 11:52:34
173,yes,09/29/2021 11:52:34,00:00:00.3989090,09/29/2021 11:52:34,09/29/2021 11:52:35,00:00:00.6325760,First A,yes,Second 2,09/29/2021 11:52:36,09/29/2021 11:52:37,00:00:00.6817810,Second 2 A,30.0%,no,09/29/2021 11:52:40
174,yes,09/29/2021 11:52:40,00:00:00.8808550,09/29/2021 11:52:41,09/29/2021 11:52:42,00:00:00.8157500,First B,yes,Second 1,09/29/2021 11:52:43,09/29/2021 11:52:44,00:00:00.9493110,Second 1 A,30.0%,no,09/29/2021 11:52:47
175,yes,09/29/2021 11:52:47,00:00:00.1337740,09/29/2021 11:52:48,09/29/2021 11:52:48,00:00:00.8317330,First A,yes,Second 2,09/29/2021 11:52:50,09/29/2021 11:52:51,00:00:01.2664490,Second 2 A,30.0%,yes,09/29/2021 11:52:54
176,yes,09/29/2021 11:52:54,00:00:00.1340480,09/29/2021 11:52:54,09/29/2021 11:52:55,00:00:00.9983350,First A,yes,Second 2,09/29/2021 11:52:57,09/29/2021 11:52:58,00:00:00.7673120,Second 2 A,30.0%,no,09/29/2021 11:53:01
177,yes,09/29/2021 11:53:01,00:00:00.0837410,09/29/2021 11:53:01,09/29/2021 11:53:01,00:00:00.6988640,First A,yes,Second 2,09/29/2021 11:53:03,09/29/2021 11:53:04,00:00:00.6842820,Second 2 A,30.0%,yes,09/29/2021 11:53:07
178,yes,09/29/2021 11:53:07,00:00:01.9002460,09/29/2021 11:53:09,09/29/2021 11:53:09,00:00:00.7660610,First A,no,Second 1,09/29/2021 11:53:11,09/29/2021 11:53:12,00:00:00.8834240,Second 1 A,30.0%,no,09/29/2021 11:53:15
179,yes,09/29/2021 11:53:15,00:00:01.7150570,09/29/2021 11:53:16,09/29/2021 11:53:17,00:00:00.7995880,First B,yes,Second 1,09/29/2021 11:53:19,09/29/2021 11:53:20,00:00:00.8830900,Second 1 A,30.0%,no,09/29/2021 11:53:23
180,yes,09/29/2021 11:53:23,00:00:01.9838730,09/29/2021 11:53:25,09/29/2021 11:53:25,00:00:00.7330950,First A,yes,Second 2,09/29/2021 11:53:27,09/29/2021 11:53:28,00:00:01.1175880,Second 2 B,70.0%,yes,09/29/2021 11:53:31
181,yes,09/29/2021 11:53:31,00:00:02.7997870,09/29/2021 11:53:34,09/29/2021 11:53:35,00:00:00.8994920,First B,yes,Second 1,09/29/2021 11:53:36,09/29/2021 11:53:37,00:00:00.8175030,Second 1 A,30.0%,no,09/29/2021 11:53:40
182,yes,09/29/2021 11:53:40,00:00:00.4650080,09/29/2021 11:53:41,09/29/2021 11:53:41,00:00:00.8328530,First A,yes,Second 2,09/29/2021 11:53:43,09/29/2021 11:53:44,00:00:01.4504330,Second 2 B,70.0%,yes,09/29/2021 11:53:47
183,yes,09/29/2021 11:53:47,00:00:04.9804260,09/29/2021 11:53:52,09/29/2021 11:53:53,00:00:00.9165500,First B,no,Second 2,09/29/2021 11:53:55,09/29/2021 11:53:56,00:00:01.0504100,Second 2 A,30.0%,no,09/29/2021 11:53:59
184,yes,09/29/2021 11:53:59,00:00:00.6509500,09/29/2021 11:54:00,09/29/2021 11:54:00,00:00:00.8656330,First A,no,Second 1,09/29/2021 11:54:02,09/29/2021 11:54:03,00:00:00.8513700,Second 1 B,30.0%,no,09/29/2021 11:54:06
185,yes,09/29/2021 11:54:06,00:00:00.5000790,09/29/2021 11:54:06,09/29/2021 11:54:07,00:00:00.6828460,First A,yes,Second 2,09/29/2021 11:54:09,09/29/2021 11:54:10,00:00:01.1660250,Second 2 B,70.0%,yes,09/29/2021 11:54:13
186,yes,09/29/2021 11:54:13,00:00:01.5157000,09/29/2021 11:54:14,09/29/2021 11:54:15,00:00:00.8663630,First A,yes,Second 2,09/29/2021 11:54:17,09/29/2021 11:54:17,00:00:00.8334660,Second 2 B,70.0%,yes,09/29/2021 11:54:21
187,yes,09/29/2021 11:54:21,00:00:03.2661440,09/29/2021 11:54:24,09/29/2021 11:54:24,00:00:00.7156660,First A,no,Second 1,09/29/2021 11:54:26,09/29/2021 11:54:27,00:00:01.1328370,Second 1 A,30.0%,no,09/29/2021 11:54:30
188,yes,09/29/2021 11:54:30,00:00:00.6659480,09/29/2021 11:54:31,09/29/2021 11:54:32,00:00:00.7003400,First A,yes,Second 2,09/29/2021 11:54:33,09/29/2021 11:54:34,00:00:01.0818450,Second 2 B,70.0%,yes,09/29/2021 11:54:37
189,yes,09/29/2021 11:54:37,00:00:00.7172640,09/29/2021 11:54:38,09/29/2021 11:54:39,00:00:00.7327520,First A,yes,Second 2,09/29/2021 11:54:40,09/29/2021 11:54:41,00:00:00.9012180,Second 2 B,70.0%,yes,09/29/2021 11:54:44
190,yes,09/29/2021 11:54:44,00:00:03.5317020,09/29/2021 11:54:48,09/29/2021 11:54:49,00:00:01.0975520,First B,yes,Second 1,09/29/2021 11:54:50,09/29/2021 11:54:51,00:00:00.7148200,Second 1 B,30.0%,no,09/29/2021 11:54:54
191,yes,09/29/2021 11:54:54,00:00:02.7344130,09/29/2021 11:54:57,09/29/2021 11:54:57,00:00:00.7982370,First A,no,Second 1,09/29/2021 11:54:59,09/29/2021 11:55:00,00:00:01.1325570,Second 1 A,30.0%,no,09/29/2021 11:55:03
192,yes,09/29/2021 11:55:03,00:00:00.1849190,09/29/2021 11:55:03,09/29/2021 11:55:04,00:00:00.7497610,First A,yes,Second 2,09/29/2021 11:55:06,09/29/2021 11:55:06,00:00:00.7186770,Second 2 B,70.0%,no,09/29/2021 11:55:09
193,yes,09/29/2021 11:55:09,00:00:01.3669900,09/29/2021 11:55:11,09/29/2021 11:55:12,00:00:00.8007350,First A,no,Second 1,09/29/2021 11:55:13,09/29/2021 11:55:14,00:00:01.2165300,Second 1 B,30.0%,no,09/29/2021 11:55:17
194,yes,09/29/2021 11:55:17,00:00:04.9975180,09/29/2021 11:55:22,09/29/2021 11:55:23,00:00:00.7344250,First B,yes,Second 1,09/29/2021 11:55:25,09/29/2021 11:55:25,00:00:00.8161480,Second 1 A,30.0%,no,09/29/2021 11:55:28
195,yes,09/29/2021 11:55:28,00:00:00.9516590,09/29/2021 11:55:29,09/29/2021 11:55:30,00:00:00.6643190,First B,yes,Second 1,09/29/2021 11:55:32,09/29/2021 11:55:32,00:00:00.8163620,Second 1 A,30.0%,yes,09/29/2021 11:55:35
196,yes,09/29/2021 11:55:35,00:00:00.4332090,09/29/2021 11:55:36,09/29/2021 11:55:37,00:00:00.9325990,First B,yes,Second 1,09/29/2021 11:55:38,09/29/2021 11:55:39,00:00:00.7989690,Second 1 A,30.0%,no,09/29/2021 11:55:42
197,yes,09/29/2021 11:55:42,00:00:00.3337900,09/29/2021 11:55:42,09/29/2021 11:55:43,00:00:00.6646510,First B,no,Second 2,09/29/2021 11:55:45,09/29/2021 11:55:45,00:00:00.8989530,Second 2 B,70.0%,no,09/29/2021 11:55:49
198,yes,09/29/2021 11:55:49,00:00:01.5004900,09/29/2021 11:55:50,09/29/2021 11:55:51,00:00:00.6663940,First B,yes,Second 1,09/29/2021 11:55:52,09/29/2021 11:55:53,00:00:01.1491970,Second 1 B,30.0%,no,09/29/2021 11:55:56
199,yes,09/29/2021 11:55:56,00:00:02.3820810,09/29/2021 11:55:59,09/29/2021 11:56:00,00:00:00.7757500,First A,yes,Second 2,09/29/2021 11:56:01,09/29/2021 11:56:02,00:00:00.8656820,Second 2 A,30.0%,no,09/29/2021 11:56:05
